FIPS,NAME,population,population_formatted,log_pop,quantile
12047,"Hamilton County, Florida",13616,"13,616",4.134081437462512,0.30074487895716945
12049,"Hardee County, Florida",25675,"25,675",4.40952736701224,0.49441340782122906
12051,"Hendry County, Florida",42382,"42,382",4.627191694171226,0.6402855369335816
12053,"Hernando County, Florida",207018,"207,018",5.31601020640611,0.8947858472998138
12055,"Highlands County, Florida",105702,"105,702",5.02408731337135,0.8162631905648665
12057,"Hillsborough County, Florida",1522748,"1,522,748",6.182628322969306,0.9919304779639975
12059,"Holmes County, Florida",19513,"19,513",4.290346300653932,0.4075108628181254
12061,"Indian River County, Florida",166936,"166,936",5.2225526045938055,0.8721291123525761
12063,"Jackson County, Florida",48250,"48,250",4.683506318508444,0.6787709497206704
12065,"Jefferson County, Florida",15091,"15,091",4.178746796528958,0.3308504034761018
12067,"Lafayette County, Florida",8161,"8,161",3.9117965904372523,0.18063314711359404
12069,"Lake County, Florida",412924,"412,924",5.6158711774578185,0.9447548106765984
12071,"Lee County, Florida",817666,"817,666",5.91257647053295,0.9764121663563005
12073,"Leon County, Florida",297542,"297,542",5.473549737504079,0.9239602731222843
12075,"Levy County, Florida",45391,"45,391",4.656979318451777,0.6617008069522036
12077,"Liberty County, Florida",7687,"7,687",3.885813374660489,0.17039106145251395
12079,"Madison County, Florida",18089,"18,089",4.257438566859814,0.38423339540657975
12081,"Manatee County, Florida",429792,"429,792",5.633259337897793,0.9478584729981379
12083,"Marion County, Florida",400078,"400,078",5.602145756019154,0.9428926132836747
12085,"Martin County, Florida",162176,"162,176",5.209989262443843,0.8680943513345748
12086,"Miami-Dade County, Florida",2738356,"2,738,356",6.437490066523721,0.9981378026070763
12087,"Monroe County, Florida",81860,"81,860",4.913077045608899,0.7783985102420856
12089,"Nassau County, Florida",97859,"97,859",4.99060521142392,0.8035381750465549
12091,"Okaloosa County, Florida",216599,"216,599",5.335658452289302,0.8997517070142769
12093,"Okeechobee County, Florida",40816,"40,816",4.610841081435301,0.6306641837368094
12095,"Orange County, Florida",1471937,"1,471,937",6.167889517321483,0.9916201117318436
12097,"Osceola County, Florida",427415,"427,415",5.6308507756232045,0.9472377405338299
12099,"Palm Beach County, Florida",1533806,"1,533,806",6.185770715474581,0.9925512104283054
12101,"Pasco County, Florida",611444,"611,444",5.786357397969582,0.9652389819987586
12103,"Pinellas County, Florida",963481,"963,481",5.983843605474402,0.9832402234636871
12105,"Polk County, Florida",790694,"790,694",5.898008992522966,0.9748603351955307
12107,"Putnam County, Florida",75164,"75,164",4.876015661798158,0.7669149596523899
12109,"St. Johns County, Florida",306934,"306,934",5.487046414141119,0.9270639354438237
12111,"St. Lucie County, Florida",360500,"360,500",5.556906473754143,0.9357541899441341
12113,"Santa Rosa County, Florida",198472,"198,472",5.2977014342801585,0.8916821849782743
12115,"Sarasota County, Florida",459547,"459,547",5.662330880349767,0.9512725015518312
12117,"Seminole County, Florida",481470,"481,470",5.682570133788143,0.9534450651769087
12119,"Sumter County, Florida",143408,"143,408",5.156576407452325,0.8538175046554934
12121,"Suwannee County, Florida",45342,"45,342",4.65651025069001,0.6610800744878957
12123,"Taylor County, Florida",21503,"21,503",4.332519251373731,0.4435133457479826
12125,"Union County, Florida",15701,"15,701",4.195954973023524,0.3432650527622595
12127,"Volusia County, Florida",579622,"579,622",5.763145610365215,0.9636871508379888
12129,"Wakulla County, Florida",35387,"35,387",4.548856018599423,0.5872129112352577
12131,"Walton County, Florida",82948,"82,948",4.918811154711197,0.7802607076350093
12133,"Washington County, Florida",25529,"25,529",4.407050814804251,0.49224084419615144
13001,"Appling County, Georgia",18493,"18,493",4.267030853292765,0.39168218497827434
13003,"Atkinson County, Georgia",8337,"8,337",3.921061890790279,0.18544382371198015
13005,"Bacon County, Georgia",11109,"11,109",4.0457140589408676,0.25170701427684666
13007,"Baker County, Georgia",2790,"2,790",3.445759836488631,0.05307262569832402
13009,"Baldwin County, Georgia",43642,"43,642",4.639914596147855,0.648975791433892
13011,"Banks County, Georgia",19264,"19,264",4.2847690133490195,0.4022346368715084
13013,"Barrow County, Georgia",89886,"89,886",4.953696885987823,0.792364990689013
13015,"Bartow County, Georgia",113113,"113,113",5.053516360420291,0.8277467411545624
13017,"Ben Hill County, Georgia",17089,"17,089",4.232742062720737,0.3702669149596524
13019,"Berrien County, Georgia",18352,"18,352",4.2637070646074315,0.3887337057728119
13021,"Bibb County, Georgia",156578,"156,578",5.194733515093053,0.8625077591558038
13023,"Bleckley County, Georgia",12430,"12,430",4.094506066454455,0.27932960893854747
13025,"Brantley County, Georgia",18315,"18,315",4.26283063485566,0.38733705772811916
13027,"Brooks County, Georgia",16293,"16,293",4.212027711974624,0.3553693358162632
13029,"Bryan County, Georgia",48263,"48,263",4.683623312308348,0.6793916821849783
13031,"Bulloch County, Georgia",82683,"82,683",4.917421478307298,0.7793296089385475
13033,"Burke County, Georgia",24470,"24,470",4.388651717026825,0.47796399751707014
13035,"Butts County, Georgia",26496,"26,496",4.4231967057406045,0.505276225946617
13037,"Calhoun County, Georgia",5498,"5,498",3.7402837196818792,0.11468032278088144
13039,"Camden County, Georgia",56970,"56,970",4.75565384260343,0.7122905027932961
13043,"Candler County, Georgia",11043,"11,043",4.043126397967225,0.25139664804469275
13045,"Carroll County, Georgia",124569,"124,569",5.095413464448447,0.8379888268156425
13047,"Catoosa County, Georgia",68634,"68,634",4.83654563801806,0.7520173805090006
13049,"Charlton County, Georgia",12818,"12,818",4.107854147536859,0.2883302296710118
13051,"Chatham County, Georgia",300879,"300,879",5.478393320414343,0.925512104283054
13053,"Chattahoochee County, Georgia",8887,"8,887",3.9488040459328113,0.20235878336436997
13055,"Chattooga County, Georgia",25036,"25,036",4.398582289334715,0.48417132216014896
13057,"Cherokee County, Georgia",281032,"281,032",5.448757319465317,0.9205462445685909
13059,"Clarke County, Georgia",129609,"129,609",5.112638510618493,0.8429546865301055
13061,"Clay County, Georgia",2850,"2,850",3.45499721730946,0.05617628801986344
13063,"Clayton County, Georgia",298924,"298,924",5.475562237916558,0.9245810055865922
13065,"Clinch County, Georgia",6759,"6,759",3.829946695941636,0.14649286157666047
13067,"Cobb County, Georgia",775208,"775,208",5.889418806132038,0.9739292364990689
13069,"Coffee County, Georgia",43347,"43,347",4.636969064695711,0.6458721291123526
13071,"Colquitt County, Georgia",46224,"46,224",4.664876919831211,0.6666666666666666
13073,"Columbia County, Georgia",162434,"162,434",5.210679612769305,0.8684047175667288
13075,"Cook County, Georgia",17532,"17,532",4.243856232806506,0.37631905648665426
13077,"Coweta County, Georgia",152852,"152,852",5.184273966913334,0.8590937306021105
13079,"Crawford County, Georgia",12225,"12,225",4.087284391453761,0.2746741154562384
13081,"Crisp County, Georgia",19790,"19,790",4.296467738800115,0.41123525760397267
13083,"Dade County, Georgia",16165,"16,165",4.208602574462532,0.3516449410304159
13085,"Dawson County, Georgia",30242,"30,242",4.480624869462199,0.54252017380509
13087,"Decatur County, Georgia",29195,"29,195",4.465323354978444,0.5353817504655494
13089,"DeKalb County, Georgia",765351,"765,351",5.8838612214254375,0.973618870266915
13091,"Dodge County, Georgia",19805,"19,805",4.296796774713955,0.41154562383612664
13093,"Dooly County, Georgia",10984,"10,984",4.040800061256529,0.2504655493482309
13095,"Dougherty County, Georgia",83091,"83,091",4.919559212435094,0.7815021725636251
13097,"Douglas County, Georgia",147888,"147,888",5.1699358723271,0.8569211669770329
13099,"Early County, Georgia",10603,"10,603",4.025469719061056,0.24115456238361266
13101,"Echols County, Georgia",3709,"3,709",3.569373909615046,0.07386716325263812
13103,"Effingham County, Georgia",69143,"69,143",4.839754499992019,0.7538795779019243
13105,"Elbert County, Georgia",19849,"19,849",4.297760511099134,0.4123215394165115
13107,"Emanuel County, Georgia",23026,"23,026",4.362237360964099,0.462756052141527
13109,"Evans County, Georgia",10757,"10,757",4.0317315399458264,0.24425822470515207
13111,"Fannin County, Georgia",25742,"25,742",4.410659156691367,0.4956548727498448
13113,"Fayette County, Georgia",122244,"122,244",5.087231104876908,0.8361266294227188
13115,"Floyd County, Georgia",99693,"99,693",4.998669021448037,0.8072625698324022
13117,"Forsyth County, Georgia",267287,"267,287",5.4269794613724445,0.9162011173184358
13119,"Franklin County, Georgia",24234,"24,234",4.384443024058778,0.4754810676598386
13121,"Fulton County, Georgia",1076561,"1,076,561",6.032039046219433,0.9869646182495344
13123,"Gilmer County, Georgia",32426,"32,426",4.510906771561894,0.5623836126629422
13125,"Glascock County, Georgia",2932,"2,932",3.467312062980552,0.05803848541278709
13127,"Glynn County, Georgia",85447,"85,447",4.931701902058173,0.7873991309745499
13129,"Gordon County, Georgia",59100,"59,100",4.771594829287477,0.7191185599006829
13131,"Grady County, Georgia",26108,"26,108",4.416790238241989,0.500465549348231
13133,"Greene County, Georgia",20109,"20,109",4.303412070596742,0.41837368094351335
13135,"Gwinnett County, Georgia",979864,"979,864",5.991166245290758,0.9844816883923029
13137,"Habersham County, Georgia",47793,"47,793",4.6793733792387515,0.6759776536312849
13139,"Hall County, Georgia",212705,"212,705",5.32777974063211,0.8985102420856611
13141,"Hancock County, Georgia",8650,"8,650",3.937066312017428,0.19490999379267535
13143,"Haralson County, Georgia",31285,"31,285",4.495350040967403,0.5536933581626319
13145,"Harris County, Georgia",36086,"36,086",4.55735077960453,0.5924891371818746
13147,"Hart County, Georgia",26939,"26,939",4.430397591386967,0.5099317194289261
13149,"Heard County, Georgia",11773,"11,773",4.07092403147615,0.26474239602731225
13151,"Henry County, Georgia",249960,"249,960",5.397872253447816,0.9106145251396648
13153,"Houston County, Georgia",169649,"169,649",5.2295538639811365,0.8746120422098076
13155,"Irwin County, Georgia",9285,"9,285",3.967828679330155,0.21135940409683426
13157,"Jackson County, Georgia",84757,"84,757",4.928180700289682,0.7858472998137802
13159,"Jasper County, Georgia",15929,"15,929",4.202215775801132,0.34761018001241467
13161,"Jeff Davis County, Georgia",14924,"14,924",4.1739143398014065,0.32805710738671634
13163,"Jefferson County, Georgia",15341,"15,341",4.185881978409979,0.3365921787709497
13165,"Jenkins County, Georgia",8711,"8,711",3.9401178667477184,0.19646182495344505
13167,"Johnson County, Georgia",9190,"9,190",3.963362766103736,0.20887647423960273
13169,"Jones County, Georgia",28673,"28,673",4.457488280904437,0.5301055245189323
13171,"Lamar County, Georgia",19571,"19,571",4.291635207087901,0.40813159528243326
13173,"Lanier County, Georgia",10221,"10,221",4.009535876619218,0.2351024208566108
13175,"Laurens County, Georgia",49798,"49,798",4.6972206218994295,0.6849782743637493
13177,"Lee County, Georgia",33626,"33,626",4.5266881238843135,0.5720049658597145
13179,"Liberty County, Georgia",67397,"67,397",4.828647009267499,0.7482929857231533
13181,"Lincoln County, Georgia",7854,"7,854",3.895146189375992,0.17442582247051522
13183,"Long County, Georgia",18374,"18,374",4.264227347756233,0.3891992551210428
13185,"Lowndes County, Georgia",119965,"119,965",5.079058178509028,0.8336436995654872
13187,"Lumpkin County, Georgia",34505,"34,505",4.537894617981369,0.5806952203600249
13189,"McDuffie County, Georgia",21718,"21,718",4.33683982531461,0.44661700806952204
13191,"McIntosh County, Georgia",11312,"11,312",4.053577787125283,0.25574177529484793
13193,"Macon County, Georgia",11864,"11,864",4.074267742553358,0.2675356921166977
13195,"Madison County, Georgia",31528,"31,528",4.498710196521166,0.5561762880198634
13197,"Marion County, Georgia",7509,"7,509",3.8756399370041685,0.164804469273743
13199,"Meriwether County, Georgia",20929,"20,929",4.320769228338686,0.43327126008690253
13201,"Miller County, Georgia",5850,"5,850",3.7672300981107183,0.12399130974549968
13205,"Mitchell County, Georgia",21058,"21,058",4.323437744589586,0.43637492240844195
13207,"Monroe County, Georgia",29664,"29,664",4.4722443526734725,0.5394165114835506
13209,"Montgomery County, Georgia",8640,"8,640",3.936564005135266,0.1945996275605214
13211,"Morgan County, Georgia",21078,"21,078",4.323850003846802,0.4366852886405959
13213,"Murray County, Georgia",40562,"40,562",4.608130067510302,0.6294227188081937
13215,"Muscogee County, Georgia",203711,"203,711",5.30901661260489,0.8932340161390441
13217,"Newton County, Georgia",118152,"118,152",5.072444753195683,0.8324022346368715
13219,"Oconee County, Georgia",43551,"43,551",4.639008103523241,0.6475791433891993
13221,"Oglethorpe County, Georgia",15509,"15,509",4.190611797813605,0.3407821229050279
13223,"Paulding County, Georgia",178909,"178,909",5.252634615712395,0.8811297330850404
13225,"Peach County, Georgia",28560,"28,560",4.455773409227347,0.5282433271260087
13227,"Pickens County, Georgia",34951,"34,951",4.543472031701512,0.5842644320297952
13229,"Pierce County, Georgia",20202,"20,202",4.305415863838036,0.42116697703289885
13231,"Pike County, Georgia",19903,"19,903",4.298940363010725,0.41511483550589695
13233,"Polk County, Georgia",43785,"43,785",4.641335272726408,0.6514587212911235
13235,"Pulaski County, Georgia",9939,"9,939",3.997386384397313,0.22905027932960895
13237,"Putnam County, Georgia",22855,"22,855",4.359000227374686,0.4618249534450652
13239,"Quitman County, Georgia",2264,"2,264",3.3550682063488506,0.038175046554934824
13241,"Rabun County, Georgia",17312,"17,312",4.2383723290283255,0.37368094351334574
13243,"Randolph County, Georgia",6196,"6,196",3.792181496149679,0.1319056486654252
13245,"Richmond County, Georgia",206069,"206,069",5.3140147710960965,0.8941651148355059
13247,"Rockdale County, Georgia",95281,"95,281",4.979010864552048,0.7991930477963998
13249,"Schley County, Georgia",4513,"4,513",3.6545615547417434,0.09000620732464308
13251,"Screven County, Georgia",14130,"14,130",4.150172896393132,0.3131595282433271
13253,"Seminole County, Georgia",9156,"9,156",3.9617532141867824,0.20763500931098697
13255,"Spalding County, Georgia",68892,"68,892",4.8381750968595325,0.7532588454376163
13257,"Stephens County, Georgia",27012,"27,012",4.4315728185856536,0.5105524518932341
13259,"Stewart County, Georgia",4869,"4,869",3.6875289612146345,0.09776536312849161
13261,"Sumter County, Georgia",29061,"29,061",4.463325498436734,0.5335195530726257
13263,"Talbot County, Georgia",5742,"5,742",3.7591388162811663,0.1207324643078833
13265,"Taliaferro County, Georgia",1558,"1,558",3.192846115188842,0.02110490378646803
13267,"Tattnall County, Georgia",24208,"24,208",4.383976850430932,0.4751707014276847
13269,"Taylor County, Georgia",7786,"7,786",3.891370174696148,0.1728739913097455
13271,"Telfair County, Georgia",11831,"11,831",4.073058160988836,0.2666045934202359
